,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
141,5,28,1.0,1,0,0.375,0.42500000000000004,0.5,0.15151515151515152,0.0,0.0,0.4833333333333333
142,7,11,0.0,1,2,0.0,0.42500000000000004,0.75,0.09090909090909091,0.0,0.0,0.18333333333333335
143,2,11,1.0,1,0,0.0,0.42500000000000004,1.0,0.2424242424242424,1.0,0.0,0.23333333333333328
144,4,21,0.0,1,0,0.0,0.30000000000000004,1.0,0.21212121212121213,1.0,0.0,0.31666666666666665
145,7,18,0.0,0,0,0.0,0.25,0.75,0.030303030303030304,0.0,0.0,0.23333333333333328
146,5,12,0.0,0,0,0.0,0.25,1.0,0.09090909090909091,1.0,0.0,0.5333333333333333
147,7,31,0.0,1,2,0.0,0.17500000000000004,0.75,0.06060606060606061,0.0,0.0,0.18333333333333335
148,7,11,0.0,1,0,0.125,0.4,0.75,0.21212121212121213,0.0,0.0,0.09999999999999998
149,8,33,0.0,1,2,0.375,0.25,0.5,0.030303030303030304,0.0,0.0,0.65
150,5,11,1.0,1,2,0.0,0.7250000000000001,0.75,0.5454545454545455,0.0,0.0,0.5666666666666665
151,7,1,1.0,1,0,0.0,0.45000000000000007,1.0,0.12121212121212122,0.0,0.0,0.4
152,7,23,0.0,1,0,0.0,0.2250000000000001,0.5,0.15151515151515152,0.0,0.0,0.19999999999999996
153,8,26,0.0,1,0,0.0,0.7000000000000002,0.5,0.15151515151515152,1.0,0.0,0.7000000000000001
154,7,13,0.0,1,0,0.0,0.2250000000000001,0.5,0.0,0.0,0.0,0.23333333333333328
155,0,11,1.0,1,0,0.0,0.9750000000000001,0.75,0.36363636363636365,0.0,0.0,0.7166666666666667
156,4,31,0.0,0,0,0.0,0.4,1.0,0.12121212121212122,1.0,0.0,0.3833333333333332
157,1,4,0.0,1,0,0.0,0.20000000000000007,0.5,0.06060606060606061,0.0,0.0,0.33333333333333326
158,5,14,0.0,1,0,0.125,0.17500000000000004,0.75,0.030303030303030304,1.0,0.0,0.4833333333333333
159,4,11,0.0,1,2,0.0,0.125,0.5,0.030303030303030304,0.0,0.0,0.3833333333333332
160,7,18,0.0,1,0,0.0,0.25,1.0,0.15151515151515152,1.0,0.0,0.21666666666666667
161,2,19,0.5,1,0,0.0,0.07500000000000007,0.5,0.0,0.0,0.0,0.19999999999999996
162,2,6,0.0,0,2,0.0,0.20000000000000007,0.5,0.0,0.0,0.0,0.18333333333333335
163,7,11,0.0,1,0,0.0,0.45000000000000007,0.75,0.12121212121212122,1.0,0.0,0.15000000000000002
164,7,14,0.0,1,2,0.0,0.25,0.5,0.0,1.0,0.0,0.09999999999999998
165,2,11,0.0,0,0,0.0,0.8250000000000002,0.75,0.6060606060606061,0.0,0.0,0.23333333333333328
166,7,32,1.0,1,0,0.0,0.375,0.5,0.21212121212121213,0.0,0.0,0.09999999999999998
167,2,11,0.0,1,0,0.0,0.625,0.5,0.3939393939393939,1.0,0.0,0.23333333333333328
168,7,18,0.0,1,2,0.0,0.5,0.0,0.21212121212121213,0.0,0.0,0.19999999999999996
169,4,25,0.0,1,0,0.0,0.4750000000000001,0.5,0.21212121212121213,0.0,0.0,0.31666666666666665
170,0,4,0.0,1,0,0.0,0.6500000000000001,0.75,0.15151515151515152,0.0,0.0,0.7166666666666667
171,8,29,0.0,1,2,0.125,0.2250000000000001,0.5,0.06060606060606061,0.0,0.0,0.6666666666666666
172,0,30,0.0,1,0,0.0,0.20000000000000007,0.5,0.0,1.0,0.0,0.7499999999999999
173,8,6,0.0,0,0,0.0,0.3500000000000001,0.75,0.15151515151515152,1.0,0.0,0.7166666666666667
174,7,33,0.0,1,0,0.0,0.07500000000000007,0.5,0.0,1.0,0.0,0.1333333333333333
175,7,5,0.0,1,0,0.0,0.45000000000000007,1.0,0.06060606060606061,0.0,0.0,0.19999999999999996
176,2,14,1.0,1,2,0.0,0.30000000000000004,0.5,0.12121212121212122,0.0,0.0,0.21666666666666667
177,4,18,0.0,1,0,0.0,0.32500000000000007,0.5,0.12121212121212122,1.0,0.0,0.31666666666666665
178,5,11,0.0,0,0,0.0,0.4750000000000001,0.75,0.2424242424242424,0.0,0.0,0.5166666666666667
179,5,28,1.0,1,0,0.375,0.4,0.5,0.15151515151515152,0.0,0.0,0.5333333333333333
180,4,14,0.0,1,2,0.125,0.32500000000000007,0.75,0.09090909090909091,0.0,0.0,0.33333333333333326
181,7,11,0.0,0,0,0.0,0.2250000000000001,0.75,0.15151515151515152,1.0,0.0,0.09999999999999998
182,6,31,0.0,0,0,0.0,0.30000000000000004,0.5,0.12121212121212122,0.0,0.0,0.7666666666666667
183,7,20,0.0,0,2,0.0,0.15000000000000002,0.5,0.030303030303030304,1.0,0.0,0.11666666666666659
184,0,25,0.0,1,2,0.0,0.45000000000000007,0.5,0.06060606060606061,0.0,0.0,0.7166666666666667
185,5,14,1.0,1,2,0.0,0.55,0.25,0.4242424242424243,0.0,0.0,0.5166666666666667
186,4,25,0.0,0,2,0.0,0.25,1.0,0.15151515151515152,0.0,0.0,0.35
187,0,14,0.0,1,2,0.125,0.20000000000000007,0.5,0.0,0.0,0.0,0.7333333333333333
188,7,5,0.0,1,0,0.0,0.4,0.75,0.15151515151515152,0.0,0.0,0.1333333333333333
189,5,11,0.0,0,0,0.0,0.9000000000000001,1.0,0.15151515151515152,0.0,0.0,0.7499999999999999
190,7,5,0.0,0,0,0.0,0.25,0.5,0.12121212121212122,0.0,0.0,0.19999999999999996
191,7,6,0.0,1,0,0.125,0.125,0.5,0.0,0.0,0.0,0.18333333333333335
192,2,31,0.0,0,0,0.0,0.2250000000000001,1.0,0.15151515151515152,1.0,0.0,0.16666666666666663
193,7,31,0.0,1,0,0.0,0.4,0.25,0.18181818181818182,0.0,0.0,0.1333333333333333
194,8,5,0.0,0,0,0.0,0.4750000000000001,0.5,0.09090909090909091,0.0,0.0,0.6833333333333332
195,0,18,0.0,1,2,0.0,0.25,1.0,0.09090909090909091,1.0,0.0,0.7499999999999999
196,6,11,0.0,1,0,0.125,0.55,0.5,0.2424242424242424,0.0,0.0,0.7499999999999999
197,7,18,0.0,1,2,0.125,0.42500000000000004,0.75,0.2424242424242424,0.0,0.0,0.16666666666666663
198,5,14,0.0,1,2,0.0,0.275,0.25,0.030303030303030304,1.0,0.0,0.45000000000000007
199,7,20,1.0,1,2,0.0,0.30000000000000004,0.75,0.15151515151515152,1.0,0.0,0.15000000000000002
200,4,6,1.0,1,0,0.0,0.5,1.0,0.3030303030303031,1.0,0.0,0.33333333333333326
201,1,11,0.0,1,2,0.125,0.4750000000000001,1.0,0.2727272727272727,1.0,0.0,0.31666666666666665
202,7,18,0.0,1,0,0.0,0.5,0.75,0.2727272727272727,1.0,0.0,0.1333333333333333
203,2,14,0.0,1,2,0.0,0.07500000000000007,0.0,0.030303030303030304,0.0,0.0,0.09999999999999998
204,4,11,0.0,1,2,0.125,0.20000000000000007,0.5,0.0,0.0,0.0,0.35
205,7,31,0.0,1,0,0.0,0.42500000000000004,0.25,0.09090909090909091,0.0,0.0,0.19999999999999996
206,1,11,0.5,1,2,0.0,0.07500000000000007,0.5,0.0,1.0,0.0,0.31666666666666665
207,4,11,0.0,1,2,0.0,0.42500000000000004,0.5,0.2424242424242424,0.0,0.0,0.3666666666666666
208,3,14,0.0,1,1,0.0,0.2250000000000001,1.0,0.06060606060606061,1.0,0.0,0.25
209,4,25,0.0,0,0,0.0,0.45000000000000007,0.75,0.2727272727272727,0.0,0.0,0.2666666666666666
210,4,14,0.0,1,0,0.125,0.4750000000000001,0.75,0.2727272727272727,0.0,0.0,0.29999999999999993
211,7,14,1.0,1,0,0.125,0.45000000000000007,1.0,0.18181818181818182,1.0,0.0,0.15000000000000002
212,5,4,0.0,1,2,0.0,0.3500000000000001,0.5,0.09090909090909091,0.0,0.0,0.4999999999999999
213,5,6,0.0,0,0,0.0,0.7000000000000002,1.0,0.6060606060606061,0.0,0.0,0.4999999999999999
214,6,18,1.0,1,0,0.0,0.2250000000000001,1.0,0.09090909090909091,0.0,0.0,0.7166666666666667
215,8,4,1.0,0,0,0.0,0.42500000000000004,0.75,0.18181818181818182,1.0,0.0,0.7000000000000001
216,7,14,0.0,1,0,0.125,0.07500000000000007,0.5,0.0,1.0,0.0,0.23333333333333328
217,4,11,0.0,0,0,0.0,0.675,1.0,0.030303030303030304,1.0,0.0,0.4
218,7,5,0.0,1,2,0.0,0.275,0.0,0.06060606060606061,0.0,0.0,0.18333333333333335
219,0,7,0.0,1,0,0.0,0.20000000000000007,0.5,0.09090909090909091,0.0,0.0,0.7333333333333333
220,1,20,1.0,0,0,0.125,0.30000000000000004,0.75,0.15151515151515152,1.0,0.0,0.29999999999999993
221,5,19,0.0,0,0,0.0,0.32500000000000007,0.25,0.09090909090909091,1.0,0.0,0.5333333333333333
222,3,30,0.0,1,2,0.125,0.20000000000000007,0.5,0.0,1.0,0.0,0.31666666666666665
223,3,11,0.0,1,0,0.0,0.30000000000000004,0.5,0.0,1.0,0.0,0.3833333333333332
224,4,30,0.0,1,2,0.0,0.3500000000000001,0.5,0.2727272727272727,0.0,0.0,0.4666666666666667
225,7,31,0.0,1,2,0.0,0.45000000000000007,1.0,0.06060606060606061,1.0,0.0,0.21666666666666667
226,8,26,0.0,1,0,0.0,0.20000000000000007,0.75,0.12121212121212122,0.0,0.0,0.6666666666666666
227,0,16,1.0,1,0,0.0,0.3500000000000001,0.5,0.06060606060606061,0.0,0.0,0.7999999999999999
228,5,11,0.0,1,0,0.0,0.6000000000000001,0.25,0.4545454545454546,0.0,0.0,0.5166666666666667
229,5,12,0.0,1,2,0.0,0.20000000000000007,0.5,0.09090909090909091,0.0,0.0,0.4999999999999999
230,4,19,0.0,0,0,0.0,0.275,0.0,0.12121212121212122,1.0,0.0,0.3666666666666666
231,0,21,0.0,1,0,0.0,0.3500000000000001,0.25,0.12121212121212122,0.0,0.0,0.7499999999999999
232,5,11,0.5,1,0,0.0,0.050000000000000044,0.5,0.030303030303030304,1.0,0.0,0.5333333333333333
233,5,11,0.0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.6166666666666666
234,5,2,0.0,0,0,0.0,0.30000000000000004,0.5,0.18181818181818182,1.0,0.0,0.45000000000000007
235,8,11,1.0,0,0,0.0,0.575,0.5,0.15151515151515152,1.0,0.0,0.6833333333333332
236,0,11,1.0,0,0,0.0,0.55,1.0,0.36363636363636365,1.0,0.0,0.7666666666666667
237,2,31,0.0,1,0,0.0,0.5250000000000001,0.5,0.21212121212121213,1.0,0.0,0.25
238,8,2,0.0,0,0,0.0,0.17500000000000004,0.5,0.030303030303030304,0.0,0.0,0.7499999999999999
239,1,11,0.0,1,2,0.0,0.5250000000000001,0.75,0.2424242424242424,0.0,0.0,0.2833333333333333
240,8,15,0.0,1,0,0.0,0.15000000000000002,1.0,0.030303030303030304,1.0,0.0,0.6166666666666666
241,0,27,0.0,1,0,0.0,0.375,1.0,0.2727272727272727,1.0,0.0,0.7666666666666667
242,7,20,0.0,0,2,0.0,0.20000000000000007,0.0,0.06060606060606061,0.0,0.0,0.31666666666666665
243,2,11,0.0,0,2,0.0,0.75,0.0,0.2424242424242424,0.0,0.0,0.11666666666666659
244,7,14,1.0,1,0,0.0,0.2250000000000001,0.5,0.0,1.0,1.0,0.11666666666666659
245,7,31,1.0,1,0,0.125,0.42500000000000004,0.0,0.2727272727272727,0.0,0.0,0.16666666666666663
246,4,28,0.0,1,0,0.125,0.375,0.5,0.21212121212121213,1.0,0.0,0.41666666666666663
247,7,20,1.0,0,0,0.0,0.2250000000000001,0.75,0.09090909090909091,0.0,0.0,0.19999999999999996
248,7,30,0.0,0,2,0.0,0.4,1.0,0.21212121212121213,0.0,0.0,0.1333333333333333
249,8,29,0.5,1,0,0.0,0.050000000000000044,0.5,0.0,1.0,0.0,0.6666666666666666
250,1,11,0.0,1,0,0.0,0.4,0.5,0.06060606060606061,0.0,0.0,0.2666666666666666
251,4,14,0.0,0,0,0.125,0.42500000000000004,0.75,0.030303030303030304,0.0,0.0,0.5333333333333333
252,0,21,0.0,1,0,0.0,0.25,0.5,0.09090909090909091,0.0,0.0,0.7333333333333333
253,1,11,0.0,1,2,0.125,0.15000000000000002,0.25,0.030303030303030304,0.0,0.0,0.25
254,5,4,0.0,0,2,0.125,0.20000000000000007,1.0,0.06060606060606061,1.0,0.0,0.4833333333333333
