,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
21,8,8,-0.6373658876249736,1,2,-0.4230938831165917,-1.2739303231670762,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,1.2479522363500408
22,8,21,1.6002256084609074,1,2,-0.4230938831165917,-0.6228316923692419,-1.900667159175172,-0.6678951591124975,0,-0.15266456425388353,1.471641458745589
23,5,28,1.6002256084609074,1,0,-0.4230938831165917,0.8095852953859939,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,0.9496999398226432
24,1,12,-0.6373658876249736,0,0,-0.4230938831165917,-0.7530514185288086,0.5645469817928463,0.045061879524464846,1,-0.15266456425388353,-0.39243539455064597
25,4,12,-0.6373658876249736,1,0,-0.4230938831165917,-0.23217251389054117,-0.2571910651964931,0.2827142257367856,1,6.550308546631582,-0.09418309802324834
26,7,8,1.6002256084609074,1,2,-0.4230938831165917,-0.10195278773097427,0.5645469817928463,0.045061879524464846,1,-0.15266456425388353,-0.9889399876054411
27,0,4,-0.6373658876249736,1,2,-0.4230938831165917,-0.10195278773097427,-0.2571910651964931,-0.6678951591124975,1,-0.15266456425388353,1.7698937552729868
28,4,14,-0.6373658876249736,1,0,-0.4230938831165917,2.24200228314123,-1.900667159175172,0.995671264373748,0,-0.15266456425388353,-0.16874617215509774
29,7,27,-0.6373658876249736,1,2,-0.4230938831165917,-0.6228316923692419,-1.0789291121858324,-0.6678951591124975,0,-0.15266456425388353,-0.9889399876054411
30,0,11,1.6002256084609074,1,2,1.2410848366437466,-0.10195278773097427,0.5645469817928463,0.2827142257367856,0,-0.15266456425388353,1.7698937552729868
31,7,11,-0.6373658876249736,1,2,1.2410848366437466,1.0700247477051277,-1.900667159175172,1.9462806492230313,0,-0.15266456425388353,-0.8398138393417424
32,8,8,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,1.6207676070092878
33,7,11,-0.6373658876249736,0,2,-0.4230938831165917,0.028266938428592618,-0.2571910651964931,-0.6678951591124975,1,-0.15266456425388353,-0.8398138393417424
34,8,14,1.6002256084609074,1,0,4.569442276164423,0.679365569226427,-0.2571910651964931,1.4709759567983896,0,-0.15266456425388353,1.0242630139544926
35,8,15,-0.6373658876249736,1,2,1.2410848366437466,-0.23217251389054117,0.5645469817928463,0.7580189181614272,0,-0.15266456425388353,1.471641458745589
36,7,32,1.6002256084609074,1,0,-0.4230938831165917,-0.6228316923692419,-0.2571910651964931,-0.9055475053248183,1,-0.15266456425388353,-0.6161246169461941
37,7,5,-0.6373658876249736,0,2,1.2410848366437466,0.9398050215455608,-1.900667159175172,-0.6678951591124975,1,-0.15266456425388353,-1.2871922841328387
38,7,14,-0.6373658876249736,1,2,2.9052635564040847,-0.7530514185288086,-1.900667159175172,-0.6678951591124975,0,-0.15266456425388353,-0.9143769134735917
39,0,14,-0.6373658876249736,1,0,-0.4230938831165917,-1.2739303231670762,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,1.844456829404836
40,0,18,-0.6373658876249736,1,2,-0.4230938831165917,-1.1437105970075094,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,1.993582977668535
41,7,24,-0.6373658876249736,1,0,-0.4230938831165917,-1.0134908708479424,-1.0789291121858324,-0.6678951591124975,0,-0.15266456425388353,-0.8398138393417424
42,4,4,-0.6373658876249736,1,0,-0.4230938831165917,-0.10195278773097427,1.3862850287821857,-0.19259046668785595,1,-0.15266456425388353,0.20406919850414926
43,7,24,-0.6373658876249736,1,2,-0.4230938831165917,-1.1437105970075094,0.5645469817928463,-0.19259046668785595,0,-0.15266456425388353,-1.3617553582646882
44,8,11,-0.6373658876249736,0,0,-0.4230938831165917,2.24200228314123,1.3862850287821857,2.8968900340723147,0,-0.15266456425388353,1.2479522363500408
45,7,31,-0.6373658876249736,1,0,-0.4230938831165917,-1.1437105970075094,1.3862850287821857,-0.9055475053248183,1,-0.15266456425388353,-0.6906876910780435
46,0,27,-0.6373658876249736,1,2,2.9052635564040847,-1.0134908708479424,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,1.471641458745589
47,0,14,1.6002256084609074,1,0,-0.4230938831165917,-0.4926119662096749,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,1.5462045328774385
48,4,15,-0.6373658876249736,1,0,-0.4230938831165917,-0.23217251389054117,0.5645469817928463,0.5203665719491064,1,-0.15266456425388353,-0.31787232041879654
49,7,11,-0.6373658876249736,1,2,-0.4230938831165917,0.1584866645881595,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,-1.0635030617372905
50,8,11,1.6002256084609074,0,0,-0.4230938831165917,2.893100913939064,-1.900667159175172,4.798108803770881,0,-0.15266456425388353,0.9496999398226432
51,7,11,-0.6373658876249736,1,0,1.2410848366437466,1.4606839261838283,-1.900667159175172,0.2827142257367856,0,-0.15266456425388353,-1.0635030617372905
52,7,10,-0.6373658876249736,1,2,-0.4230938831165917,-0.6228316923692419,-1.0789291121858324,-0.6678951591124975,0,-0.15266456425388353,-0.9889399876054411
53,4,11,0.48142986041796687,1,0,-0.4230938831165917,-1.7948092278053438,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,-0.5415615428143448
54,8,28,-0.6373658876249736,1,2,-0.4230938831165917,-1.1437105970075094,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,1.6207676070092878
55,8,31,1.6002256084609074,1,2,1.2410848366437466,0.679365569226427,-0.2571910651964931,0.045061879524464846,0,-0.15266456425388353,1.3225153104818903
56,8,15,-0.6373658876249736,1,0,1.2410848366437466,-0.36239224005010806,-0.2571910651964931,0.045061879524464846,0,-0.15266456425388353,1.1733891622181916
57,1,14,1.6002256084609074,0,2,-0.4230938831165917,0.1584866645881595,-0.2571910651964931,-0.9055475053248183,1,-0.15266456425388353,-0.16874617215509774
58,3,11,-0.6373658876249736,1,0,-0.4230938831165917,-0.8832711446883755,-1.0789291121858324,-0.9055475053248183,0,-0.15266456425388353,-0.09418309802324834
59,4,14,-0.6373658876249736,0,2,-0.4230938831165917,-0.7530514185288086,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,-0.5415615428143448
60,7,11,1.6002256084609074,1,2,-0.4230938831165917,0.41892611690729326,0.5645469817928463,-0.43024281290017674,0,-0.15266456425388353,-1.0635030617372905
61,8,28,-0.6373658876249736,1,0,-0.4230938831165917,-0.4926119662096749,-1.0789291121858324,-0.43024281290017674,1,-0.15266456425388353,1.098826088086342
62,7,14,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-1.900667159175172,-0.43024281290017674,0,-0.15266456425388353,-1.2871922841328387
63,8,29,0.48142986041796687,1,0,-0.4230938831165917,-1.53436977548621,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,1.3225153104818903
64,4,18,-0.6373658876249736,1,2,-0.4230938831165917,0.8095852953859939,0.5645469817928463,0.045061879524464846,1,-0.15266456425388353,-0.24330924628694714
65,5,11,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,1.3862850287821857,-0.9055475053248183,1,-0.15266456425388353,0.8005737915589445
66,7,20,-0.6373658876249736,0,0,-0.4230938831165917,-0.7530514185288086,-1.0789291121858324,-0.19259046668785595,0,-0.15266456425388353,-0.9143769134735917
67,4,11,-0.6373658876249736,1,2,-0.4230938831165917,-0.8832711446883755,-0.2571910651964931,-0.6678951591124975,0,-0.15266456425388353,-0.31787232041879654
68,0,21,-0.6373658876249736,1,0,1.2410848366437466,-0.8832711446883755,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,1.5462045328774385
69,5,14,-0.6373658876249736,0,2,-0.4230938831165917,-0.4926119662096749,-1.900667159175172,0.045061879524464846,0,-0.15266456425388353,0.054943050240450465
70,8,28,1.6002256084609074,1,2,-0.4230938831165917,0.1584866645881595,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,0.9496999398226432
71,4,11,-0.6373658876249736,1,0,2.9052635564040847,-1.1437105970075094,-0.2571910651964931,-0.43024281290017674,1,-0.15266456425388353,-0.46699846868249534
72,8,6,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,1.5462045328774385
73,0,31,-0.6373658876249736,1,2,-0.4230938831165917,-0.36239224005010806,0.5645469817928463,0.045061879524464846,0,-0.15266456425388353,1.6207676070092878
74,7,11,-0.6373658876249736,0,0,-0.4230938831165917,0.679365569226427,-1.900667159175172,0.995671264373748,0,-0.15266456425388353,-0.9889399876054411
75,0,14,-0.6373658876249736,1,2,1.2410848366437466,0.41892611690729326,0.5645469817928463,1.7086283030107103,0,-0.15266456425388353,1.7698937552729868
76,0,28,-0.6373658876249736,1,0,-0.4230938831165917,0.9398050215455608,1.3862850287821857,1.2333236105860688,1,-0.15266456425388353,1.2479522363500408
77,5,21,1.6002256084609074,0,0,-0.4230938831165917,-0.23217251389054117,-0.2571910651964931,0.045061879524464846,0,-0.15266456425388353,0.3531953467678481
78,0,11,-0.6373658876249736,1,0,-0.4230938831165917,-0.4926119662096749,1.3862850287821857,-0.19259046668785595,1,-0.15266456425388353,2.1427091259322335
79,4,22,1.6002256084609074,0,2,-0.4230938831165917,0.028266938428592618,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,-0.39243539455064597
80,2,11,1.6002256084609074,0,2,-0.4230938831165917,3.023320640098631,1.3862850287821857,0.045061879524464846,1,-0.15266456425388353,-0.9143769134735917
81,7,20,-0.6373658876249736,0,2,-0.4230938831165917,-1.1437105970075094,-1.0789291121858324,-0.43024281290017674,0,-0.15266456425388353,-1.13806613586914
82,2,21,-0.6373658876249736,0,2,-0.4230938831165917,-0.23217251389054117,-0.2571910651964931,0.5203665719491064,1,-0.15266456425388353,-1.0635030617372905
83,8,31,-0.6373658876249736,1,2,-0.4230938831165917,-0.6228316923692419,-0.2571910651964931,-0.6678951591124975,1,-0.15266456425388353,1.2479522363500408
84,8,4,1.6002256084609074,0,2,-0.4230938831165917,1.0700247477051277,-0.2571910651964931,1.4709759567983896,0,-0.15266456425388353,1.1733891622181916
85,2,8,-0.6373658876249736,0,2,-0.4230938831165917,-0.4926119662096749,0.5645469817928463,0.2827142257367856,0,-0.15266456425388353,-1.13806613586914
86,0,21,-0.6373658876249736,1,2,-0.4230938831165917,-0.36239224005010806,-0.2571910651964931,-0.19259046668785595,1,-0.15266456425388353,1.6953306811411373
87,8,11,1.6002256084609074,0,2,1.2410848366437466,2.893100913939064,-1.0789291121858324,0.2827142257367856,0,-0.15266456425388353,1.471641458745589
88,4,11,-0.6373658876249736,0,0,-0.4230938831165917,2.5024417354603634,0.5645469817928463,3.847499418921598,0,-0.15266456425388353,-0.46699846868249534
89,0,6,-0.6373658876249736,1,0,1.2410848366437466,0.28870639074772636,1.3862850287821857,0.5203665719491064,1,-0.15266456425388353,1.3970783846137398
90,6,14,1.6002256084609074,1,0,1.2410848366437466,-1.0134908708479424,0.5645469817928463,-0.19259046668785595,0,-0.15266456425388353,1.6953306811411373
91,4,14,1.6002256084609074,1,2,-0.4230938831165917,1.2002444738646947,-0.2571910651964931,0.995671264373748,0,-0.15266456425388353,-0.6161246169461941
92,8,16,1.6002256084609074,0,0,-0.4230938831165917,0.28870639074772636,-0.2571910651964931,0.995671264373748,0,-0.15266456425388353,1.3225153104818903
93,5,31,1.6002256084609074,1,0,-0.4230938831165917,1.721123378502962,0.5645469817928463,0.5203665719491064,0,-0.15266456425388353,0.6514476432952456
94,7,17,-0.6373658876249736,0,0,-0.4230938831165917,-0.4926119662096749,-0.2571910651964931,0.045061879524464846,1,-0.15266456425388353,-1.510881506528387
95,1,14,-0.6373658876249736,0,0,-0.4230938831165917,-0.8832711446883755,1.3862850287821857,-0.19259046668785595,1,-0.15266456425388353,-0.24330924628694714
96,5,4,1.6002256084609074,0,0,-0.4230938831165917,-0.10195278773097427,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,0.42775842089969746
97,7,5,-0.6373658876249736,0,2,-0.4230938831165917,1.2002444738646947,-1.900667159175172,-0.43024281290017674,0,-0.15266456425388353,-1.2126292100009894
98,7,3,-0.6373658876249736,1,2,-0.4230938831165917,-1.0134908708479424,1.3862850287821857,-0.9055475053248183,0,-0.15266456425388353,-0.9889399876054411
99,4,14,1.6002256084609074,1,1,-0.4230938831165917,1.3304642000242615,-0.2571910651964931,-0.43024281290017674,1,-0.15266456425388353,-0.46699846868249534
100,7,4,-0.6373658876249736,1,2,-0.4230938831165917,-1.404150049326643,0.5645469817928463,-0.9055475053248183,0,-0.15266456425388353,-1.13806613586914
101,0,21,-0.6373658876249736,1,0,-0.4230938831165917,0.28870639074772636,1.3862850287821857,-0.43024281290017674,0,-0.15266456425388353,1.3970783846137398
102,0,14,1.6002256084609074,1,0,-0.4230938831165917,-1.0134908708479424,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,1.6953306811411373
103,3,14,-0.6373658876249736,1,0,-0.4230938831165917,-0.23217251389054117,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,-0.31787232041879654
104,7,11,1.6002256084609074,0,0,-0.4230938831165917,-0.4926119662096749,-1.900667159175172,-0.9055475053248183,1,-0.15266456425388353,-0.765250765209893
105,7,31,1.6002256084609074,1,2,2.9052635564040847,0.41892611690729326,-0.2571910651964931,-0.19259046668785595,0,-0.15266456425388353,-1.0635030617372905
106,5,14,-0.6373658876249736,1,0,-0.4230938831165917,-0.36239224005010806,1.3862850287821857,-0.9055475053248183,1,-0.15266456425388353,0.6514476432952456
107,0,10,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,1.5462045328774385
108,7,6,-0.6373658876249736,1,0,-0.4230938831165917,0.28870639074772636,0.5645469817928463,0.7580189181614272,0,-0.15266456425388353,-0.9889399876054411
109,4,4,-0.6373658876249736,1,0,1.2410848366437466,0.9398050215455608,-0.2571910651964931,1.4709759567983896,0,-0.15266456425388353,-0.24330924628694714
110,6,14,1.6002256084609074,1,2,1.2410848366437466,-0.36239224005010806,1.3862850287821857,-0.19259046668785595,1,-0.15266456425388353,1.844456829404836
111,4,4,-0.6373658876249736,1,0,-0.4230938831165917,1.3304642000242615,-0.2571910651964931,-0.6678951591124975,0,-0.15266456425388353,-0.24330924628694714
112,0,21,-0.6373658876249736,1,0,-0.4230938831165917,-0.8832711446883755,-0.2571910651964931,0.2827142257367856,0,-0.15266456425388353,1.471641458745589
113,8,6,1.6002256084609074,1,2,-0.4230938831165917,0.028266938428592618,-1.900667159175172,0.7580189181614272,0,-0.15266456425388353,1.3225153104818903
114,7,28,-0.6373658876249736,1,0,2.9052635564040847,-0.8832711446883755,-0.2571910651964931,-0.19259046668785595,0,-0.15266456425388353,-1.13806613586914
115,4,32,-0.6373658876249736,0,0,-0.4230938831165917,0.28870639074772636,-1.900667159175172,-0.6678951591124975,1,-0.15266456425388353,-0.31787232041879654
116,0,28,1.6002256084609074,1,0,-0.4230938831165917,0.41892611690729326,0.5645469817928463,0.2827142257367856,1,-0.15266456425388353,1.844456829404836
117,5,11,-0.6373658876249736,0,2,-0.4230938831165917,-0.4926119662096749,-1.900667159175172,0.045061879524464846,0,-0.15266456425388353,0.3531953467678481
118,4,11,1.6002256084609074,1,0,1.2410848366437466,1.0700247477051277,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,0.42775842089969746
119,4,15,-0.6373658876249736,1,0,-0.4230938831165917,-0.36239224005010806,-0.2571910651964931,-0.9055475053248183,1,-0.15266456425388353,-0.09418309802324834
120,5,11,0.48142986041796687,1,2,-0.4230938831165917,-1.404150049326643,0.5645469817928463,-0.9055475053248183,1,-0.15266456425388353,0.42775842089969746
121,4,11,1.6002256084609074,1,0,-0.4230938831165917,2.24200228314123,1.3862850287821857,0.5203665719491064,0,-0.15266456425388353,-0.31787232041879654
122,8,4,1.6002256084609074,1,0,-0.4230938831165917,0.41892611690729326,1.3862850287821857,-0.9055475053248183,0,-0.15266456425388353,1.844456829404836
123,1,12,-0.6373658876249736,1,0,-0.4230938831165917,0.028266938428592618,-0.2571910651964931,-0.43024281290017674,0,-0.15266456425388353,-0.31787232041879654
124,8,24,1.6002256084609074,1,0,-0.4230938831165917,0.5491458430668602,1.3862850287821857,-0.43024281290017674,0,6.550308546631582,1.3225153104818903
125,5,31,-0.6373658876249736,1,0,-0.4230938831165917,-0.4926119662096749,-0.2571910651964931,-0.19259046668785595,1,-0.15266456425388353,0.12950612437229986
126,4,19,-0.6373658876249736,1,2,-0.4230938831165917,0.28870639074772636,-0.2571910651964931,-0.19259046668785595,0,-0.15266456425388353,-0.46699846868249534
127,0,13,-0.6373658876249736,1,2,-0.4230938831165917,-1.0134908708479424,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,1.2479522363500408
128,4,23,1.6002256084609074,0,0,-0.4230938831165917,0.28870639074772636,1.3862850287821857,0.7580189181614272,1,-0.15266456425388353,-0.5415615428143448
129,0,7,-0.6373658876249736,1,0,1.2410848366437466,-0.4926119662096749,-0.2571910651964931,-0.19259046668785595,1,-0.15266456425388353,1.3225153104818903
130,0,14,-0.6373658876249736,1,2,-0.4230938831165917,-0.8832711446883755,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,1.6207676070092878
131,8,6,-0.6373658876249736,1,0,-0.4230938831165917,-1.1437105970075094,-0.2571910651964931,-0.6678951591124975,0,-0.15266456425388353,1.0242630139544926
132,1,11,1.6002256084609074,1,0,-0.4230938831165917,1.851343104662529,0.5645469817928463,0.2827142257367856,1,-0.15266456425388353,-0.09418309802324834
133,5,4,-0.6373658876249736,0,0,-0.4230938831165917,-0.10195278773097427,-0.2571910651964931,0.7580189181614272,0,-0.15266456425388353,0.3531953467678481
134,1,28,1.6002256084609074,0,0,-0.4230938831165917,0.41892611690729326,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,-0.39243539455064597
135,7,4,1.6002256084609074,1,0,-0.4230938831165917,2.24200228314123,0.5645469817928463,-0.43024281290017674,1,-0.15266456425388353,-0.9143769134735917
136,7,14,-0.6373658876249736,1,2,2.9052635564040847,-0.4926119662096749,-1.900667159175172,0.2827142257367856,1,-0.15266456425388353,-0.9889399876054411
137,8,11,-0.6373658876249736,0,0,-0.4230938831165917,-1.404150049326643,-1.900667159175172,-0.9055475053248183,0,-0.15266456425388353,1.3970783846137398
138,0,14,-0.6373658876249736,0,2,1.2410848366437466,-1.1437105970075094,1.3862850287821857,-0.6678951591124975,1,-0.15266456425388353,1.6953306811411373
139,2,31,-0.6373658876249736,1,0,-0.4230938831165917,-0.4926119662096749,-1.0789291121858324,-0.19259046668785595,0,-0.15266456425388353,0.20406919850414926
140,8,18,-0.6373658876249736,0,0,-0.4230938831165917,1.0700247477051277,-1.900667159175172,-0.43024281290017674,1,-0.15266456425388353,1.6953306811411373
141,5,28,1.6002256084609074,1,0,4.569442276164423,0.28870639074772636,-0.2571910651964931,0.045061879524464846,0,-0.15266456425388353,0.3531953467678481
142,7,11,-0.6373658876249736,1,2,-0.4230938831165917,0.28870639074772636,0.5645469817928463,-0.43024281290017674,0,-0.15266456425388353,-0.9889399876054411
143,2,11,1.6002256084609074,1,0,-0.4230938831165917,0.28870639074772636,1.3862850287821857,0.7580189181614272,1,-0.15266456425388353,-0.765250765209893
144,4,21,-0.6373658876249736,1,0,-0.4230938831165917,-0.36239224005010806,1.3862850287821857,0.5203665719491064,1,-0.15266456425388353,-0.39243539455064597
145,7,18,-0.6373658876249736,0,0,-0.4230938831165917,-0.6228316923692419,0.5645469817928463,-0.9055475053248183,0,-0.15266456425388353,-0.765250765209893
146,5,12,-0.6373658876249736,0,0,-0.4230938831165917,-0.6228316923692419,1.3862850287821857,-0.43024281290017674,1,-0.15266456425388353,0.5768845691633963
147,7,31,-0.6373658876249736,1,2,-0.4230938831165917,-1.0134908708479424,0.5645469817928463,-0.6678951591124975,0,-0.15266456425388353,-0.9889399876054411
148,7,11,-0.6373658876249736,1,0,1.2410848366437466,0.1584866645881595,0.5645469817928463,0.5203665719491064,0,-0.15266456425388353,-1.3617553582646882
149,8,33,-0.6373658876249736,1,2,4.569442276164423,-0.6228316923692419,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,1.098826088086342
150,5,11,1.6002256084609074,1,2,-0.4230938831165917,1.851343104662529,0.5645469817928463,3.1345423802846355,0,-0.15266456425388353,0.7260107174270951
151,7,1,1.6002256084609074,1,0,-0.4230938831165917,0.41892611690729326,1.3862850287821857,-0.19259046668785595,0,-0.15266456425388353,-0.019620023891398934
152,7,23,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-0.2571910651964931,0.045061879524464846,0,-0.15266456425388353,-0.9143769134735917
153,8,26,-0.6373658876249736,1,0,-0.4230938831165917,1.721123378502962,-0.2571910651964931,0.045061879524464846,1,-0.15266456425388353,1.3225153104818903
154,7,13,-0.6373658876249736,1,0,-0.4230938831165917,-0.7530514185288086,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,-0.765250765209893
155,0,11,1.6002256084609074,1,0,-0.4230938831165917,3.153540366258198,0.5645469817928463,1.7086283030107103,0,-0.15266456425388353,1.3970783846137398
156,4,31,-0.6373658876249736,0,0,-0.4230938831165917,0.1584866645881595,1.3862850287821857,-0.19259046668785595,1,-0.15266456425388353,-0.09418309802324834
157,1,4,-0.6373658876249736,1,0,-0.4230938831165917,-0.8832711446883755,-0.2571910651964931,-0.6678951591124975,0,-0.15266456425388353,-0.31787232041879654
158,5,14,-0.6373658876249736,1,0,1.2410848366437466,-1.0134908708479424,0.5645469817928463,-0.9055475053248183,1,-0.15266456425388353,0.3531953467678481
159,4,11,-0.6373658876249736,1,2,-0.4230938831165917,-1.2739303231670762,-0.2571910651964931,-0.9055475053248183,0,-0.15266456425388353,-0.09418309802324834
160,7,18,-0.6373658876249736,1,0,-0.4230938831165917,-0.6228316923692419,1.3862850287821857,0.045061879524464846,1,-0.15266456425388353,-0.8398138393417424
161,2,19,0.48142986041796687,1,0,-0.4230938831165917,-1.53436977548621,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,-0.9143769134735917
162,2,6,-0.6373658876249736,0,2,-0.4230938831165917,-0.8832711446883755,-0.2571910651964931,-1.143199851537139,0,-0.15266456425388353,-0.9889399876054411
163,7,11,-0.6373658876249736,1,0,-0.4230938831165917,0.41892611690729326,0.5645469817928463,-0.19259046668785595,1,-0.15266456425388353,-1.13806613586914
164,7,14,-0.6373658876249736,1,2,-0.4230938831165917,-0.6228316923692419,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,-1.3617553582646882
165,2,11,-0.6373658876249736,0,0,-0.4230938831165917,2.3722220093007964,0.5645469817928463,3.609847072709277,0,-0.15266456425388353,-0.765250765209893
166,7,32,1.6002256084609074,1,0,-0.4230938831165917,0.028266938428592618,-0.2571910651964931,0.5203665719491064,0,-0.15266456425388353,-1.3617553582646882
167,2,11,-0.6373658876249736,1,0,-0.4230938831165917,1.3304642000242615,-0.2571910651964931,1.9462806492230313,1,-0.15266456425388353,-0.765250765209893
168,7,18,-0.6373658876249736,1,2,-0.4230938831165917,0.679365569226427,-1.900667159175172,0.5203665719491064,0,-0.15266456425388353,-0.9143769134735917
169,4,25,-0.6373658876249736,1,0,-0.4230938831165917,0.5491458430668602,-0.2571910651964931,0.5203665719491064,0,-0.15266456425388353,-0.39243539455064597
170,0,4,-0.6373658876249736,1,0,-0.4230938831165917,1.4606839261838283,0.5645469817928463,0.045061879524464846,0,-0.15266456425388353,1.3970783846137398
171,8,29,-0.6373658876249736,1,2,1.2410848366437466,-0.7530514185288086,-0.2571910651964931,-0.6678951591124975,0,-0.15266456425388353,1.1733891622181916
172,0,30,-0.6373658876249736,1,0,-0.4230938831165917,-0.8832711446883755,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,1.5462045328774385
173,8,6,-0.6373658876249736,0,0,-0.4230938831165917,-0.10195278773097427,0.5645469817928463,0.045061879524464846,1,-0.15266456425388353,1.3970783846137398
174,7,33,-0.6373658876249736,1,0,-0.4230938831165917,-1.53436977548621,-0.2571910651964931,-1.143199851537139,1,-0.15266456425388353,-1.2126292100009894
