,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
54,8,28,0.0,1,2,0.1111111111111111,0.43333333333333335,0.6,0.029411764705882353,1.0,0.0,0.8585858585858586
55,8,31,1.0,1,2,0.2222222222222222,0.6666666666666666,0.6,0.17647058823529413,0.0,0.0,0.8181818181818182
56,8,15,0.0,1,0,0.2222222222222222,0.5333333333333333,0.6,0.17647058823529413,0.0,0.0,0.797979797979798
57,1,14,1.0,0,2,0.1111111111111111,0.6,0.6,0.058823529411764705,1.0,0.0,0.6161616161616161
58,3,11,0.0,1,0,0.1111111111111111,0.4666666666666667,0.4,0.058823529411764705,0.0,0.0,0.6262626262626263
59,4,14,0.0,0,2,0.1111111111111111,0.48333333333333334,1.0,0.11764705882352941,1.0,0.0,0.5656565656565656
60,7,11,1.0,1,2,0.1111111111111111,0.6333333333333333,0.8,0.11764705882352941,0.0,0.0,0.494949494949495
61,8,28,0.0,1,0,0.1111111111111111,0.5166666666666667,0.4,0.11764705882352941,1.0,0.0,0.7878787878787878
62,7,14,0.0,1,0,0.1111111111111111,0.48333333333333334,0.2,0.11764705882352941,0.0,0.0,0.46464646464646464
63,8,29,0.5,1,0,0.1111111111111111,0.38333333333333336,0.6,0.029411764705882353,0.0,0.0,0.8181818181818182
64,4,18,0.0,1,2,0.1111111111111111,0.6833333333333333,0.8,0.17647058823529413,1.0,0.0,0.6060606060606061
65,5,11,0.0,1,0,0.1111111111111111,0.48333333333333334,1.0,0.058823529411764705,1.0,0.0,0.7474747474747475
66,7,20,0.0,0,0,0.1111111111111111,0.48333333333333334,0.4,0.14705882352941177,0.0,0.0,0.5151515151515151
67,4,11,0.0,1,2,0.1111111111111111,0.4666666666666667,0.6,0.08823529411764706,0.0,0.0,0.5959595959595959
68,0,21,0.0,1,0,0.2222222222222222,0.4666666666666667,1.0,0.11764705882352941,1.0,0.0,0.8484848484848485
69,5,14,0.0,0,2,0.1111111111111111,0.5166666666666667,0.2,0.17647058823529413,0.0,0.0,0.6464646464646465
70,8,28,1.0,1,2,0.1111111111111111,0.6,0.6,0.11764705882352941,0.0,0.0,0.7676767676767676
71,4,11,0.0,1,0,0.3333333333333333,0.43333333333333335,0.6,0.11764705882352941,1.0,0.0,0.5757575757575758
72,8,6,0.0,1,0,0.1111111111111111,0.48333333333333334,0.6,0.058823529411764705,0.0,0.0,0.8484848484848485
73,0,31,0.0,1,2,0.1111111111111111,0.5333333333333333,0.8,0.17647058823529413,0.0,0.0,0.8585858585858586
74,7,11,0.0,0,0,0.1111111111111111,0.6666666666666666,0.2,0.29411764705882354,0.0,0.0,0.5050505050505051
75,0,14,0.0,1,2,0.2222222222222222,0.6333333333333333,0.8,0.38235294117647056,0.0,0.0,0.8787878787878788
76,0,28,0.0,1,0,0.1111111111111111,0.7,1.0,0.3235294117647059,1.0,0.0,0.8080808080808081
77,5,21,1.0,0,0,0.1111111111111111,0.55,0.6,0.17647058823529413,0.0,0.0,0.6868686868686869
78,0,11,0.0,1,0,0.1111111111111111,0.5166666666666667,1.0,0.14705882352941177,1.0,0.0,0.9292929292929293
79,4,22,1.0,0,2,0.1111111111111111,0.5833333333333334,0.6,0.11764705882352941,0.0,0.0,0.5858585858585859
80,2,11,1.0,0,2,0.1111111111111111,0.9666666666666667,1.0,0.17647058823529413,1.0,0.0,0.5151515151515151
81,7,20,0.0,0,2,0.1111111111111111,0.43333333333333335,0.4,0.11764705882352941,0.0,0.0,0.48484848484848486
82,2,21,0.0,0,2,0.1111111111111111,0.55,0.6,0.23529411764705882,1.0,0.0,0.494949494949495
83,8,31,0.0,1,2,0.1111111111111111,0.5,0.6,0.08823529411764706,1.0,0.0,0.8080808080808081
84,8,4,1.0,0,2,0.1111111111111111,0.7166666666666667,0.6,0.35294117647058826,0.0,0.0,0.797979797979798
85,2,8,0.0,0,2,0.1111111111111111,0.5166666666666667,0.8,0.20588235294117646,0.0,0.0,0.48484848484848486
86,0,21,0.0,1,2,0.1111111111111111,0.5333333333333333,0.6,0.14705882352941177,1.0,0.0,0.8686868686868687
87,8,11,1.0,0,2,0.2222222222222222,0.95,0.4,0.20588235294117646,0.0,0.0,0.8383838383838383
88,4,11,0.0,0,0,0.1111111111111111,0.9,0.8,0.6470588235294118,0.0,0.0,0.5757575757575758
89,0,6,0.0,1,0,0.2222222222222222,0.6166666666666667,1.0,0.23529411764705882,1.0,0.0,0.8282828282828283
90,6,14,1.0,1,0,0.2222222222222222,0.45,0.8,0.14705882352941177,0.0,0.0,0.8686868686868687
91,4,14,1.0,1,2,0.1111111111111111,0.7333333333333333,0.6,0.29411764705882354,0.0,0.0,0.5555555555555556
92,8,16,1.0,0,0,0.1111111111111111,0.6166666666666667,0.6,0.29411764705882354,0.0,0.0,0.8181818181818182
93,5,31,1.0,1,0,0.1111111111111111,0.8,0.8,0.23529411764705882,0.0,0.0,0.7272727272727273
94,7,17,0.0,0,0,0.1111111111111111,0.5166666666666667,0.6,0.17647058823529413,1.0,0.0,0.43434343434343436
95,1,14,0.0,0,0,0.1111111111111111,0.4666666666666667,1.0,0.14705882352941177,1.0,0.0,0.6060606060606061
96,5,4,1.0,0,0,0.1111111111111111,0.5666666666666667,0.6,0.11764705882352941,0.0,0.0,0.696969696969697
97,7,5,0.0,0,2,0.1111111111111111,0.7333333333333333,0.2,0.11764705882352941,0.0,0.0,0.47474747474747475
98,7,3,0.0,1,2,0.1111111111111111,0.45,1.0,0.058823529411764705,0.0,0.0,0.5050505050505051
99,4,14,1.0,1,1,0.1111111111111111,0.75,0.6,0.11764705882352941,1.0,0.0,0.5757575757575758
100,7,4,0.0,1,2,0.1111111111111111,0.4,0.8,0.058823529411764705,0.0,0.0,0.48484848484848486
101,0,21,0.0,1,0,0.1111111111111111,0.6166666666666667,1.0,0.11764705882352941,0.0,0.0,0.8282828282828283
102,0,14,1.0,1,0,0.1111111111111111,0.45,0.6,0.029411764705882353,1.0,0.0,0.8686868686868687
103,3,14,0.0,1,0,0.1111111111111111,0.55,0.6,0.029411764705882353,1.0,0.0,0.5959595959595959
104,7,11,1.0,0,0,0.1111111111111111,0.5166666666666667,0.2,0.058823529411764705,1.0,0.0,0.5353535353535354
105,7,31,1.0,1,2,0.3333333333333333,0.6333333333333333,0.6,0.14705882352941177,0.0,0.0,0.494949494949495
106,5,14,0.0,1,0,0.1111111111111111,0.5333333333333333,1.0,0.058823529411764705,1.0,0.0,0.7272727272727273
107,0,10,0.0,1,0,0.1111111111111111,0.48333333333333334,0.6,0.11764705882352941,0.0,0.0,0.8484848484848485
108,7,6,0.0,1,0,0.1111111111111111,0.6166666666666667,0.8,0.2647058823529412,0.0,0.0,0.5050505050505051
109,4,4,0.0,1,0,0.2222222222222222,0.7,0.6,0.35294117647058826,0.0,0.0,0.6060606060606061
110,6,14,1.0,1,2,0.2222222222222222,0.5333333333333333,1.0,0.14705882352941177,1.0,0.0,0.8888888888888888
111,4,4,0.0,1,0,0.1111111111111111,0.75,0.6,0.08823529411764706,0.0,0.0,0.6060606060606061
112,0,21,0.0,1,0,0.1111111111111111,0.4666666666666667,0.6,0.20588235294117646,0.0,0.0,0.8383838383838383
113,8,6,1.0,1,2,0.1111111111111111,0.5833333333333334,0.2,0.2647058823529412,0.0,0.0,0.8181818181818182
114,7,28,0.0,1,0,0.3333333333333333,0.4666666666666667,0.6,0.14705882352941177,0.0,0.0,0.48484848484848486
115,4,32,0.0,0,0,0.1111111111111111,0.6166666666666667,0.2,0.08823529411764706,1.0,0.0,0.5959595959595959
116,0,28,1.0,1,0,0.1111111111111111,0.6333333333333333,0.8,0.20588235294117646,1.0,0.0,0.8888888888888888
117,5,11,0.0,0,2,0.1111111111111111,0.5166666666666667,0.2,0.17647058823529413,0.0,0.0,0.6868686868686869
118,4,11,1.0,1,0,0.2222222222222222,0.7166666666666667,0.6,0.058823529411764705,0.0,0.0,0.696969696969697
119,4,15,0.0,1,0,0.1111111111111111,0.5333333333333333,0.6,0.058823529411764705,1.0,0.0,0.6262626262626263
120,5,11,0.5,1,2,0.1111111111111111,0.4,0.8,0.058823529411764705,1.0,0.0,0.696969696969697
121,4,11,1.0,1,0,0.1111111111111111,0.8666666666666667,1.0,0.23529411764705882,0.0,0.0,0.5959595959595959
122,8,4,1.0,1,0,0.1111111111111111,0.6333333333333333,1.0,0.058823529411764705,0.0,0.0,0.8888888888888888
123,1,12,0.0,1,0,0.1111111111111111,0.5833333333333334,0.6,0.11764705882352941,0.0,0.0,0.5959595959595959
124,8,24,1.0,1,0,0.1111111111111111,0.65,1.0,0.11764705882352941,0.0,1.0,0.8181818181818182
125,5,31,0.0,1,0,0.1111111111111111,0.5166666666666667,0.6,0.14705882352941177,1.0,0.0,0.6565656565656566
126,4,19,0.0,1,2,0.1111111111111111,0.6166666666666667,0.6,0.14705882352941177,0.0,0.0,0.5757575757575758
127,0,13,0.0,1,2,0.1111111111111111,0.45,0.6,0.029411764705882353,0.0,0.0,0.8080808080808081
128,4,23,1.0,0,0,0.1111111111111111,0.6166666666666667,1.0,0.2647058823529412,1.0,0.0,0.5656565656565656
129,0,7,0.0,1,0,0.2222222222222222,0.5166666666666667,0.6,0.14705882352941177,1.0,0.0,0.8181818181818182
130,0,14,0.0,1,2,0.1111111111111111,0.4666666666666667,1.0,0.11764705882352941,1.0,0.0,0.8585858585858586
131,8,6,0.0,1,0,0.1111111111111111,0.43333333333333335,0.6,0.08823529411764706,0.0,0.0,0.7777777777777778
132,1,11,1.0,1,0,0.1111111111111111,0.8166666666666667,0.8,0.20588235294117646,1.0,0.0,0.6262626262626263
133,5,4,0.0,0,0,0.1111111111111111,0.5666666666666667,0.6,0.2647058823529412,0.0,0.0,0.6868686868686869
134,1,28,1.0,0,0,0.1111111111111111,0.6333333333333333,0.6,0.058823529411764705,0.0,0.0,0.5858585858585859
135,7,4,1.0,1,0,0.1111111111111111,0.8666666666666667,0.8,0.11764705882352941,1.0,0.0,0.5151515151515151
136,7,14,0.0,1,2,0.3333333333333333,0.5166666666666667,0.2,0.20588235294117646,1.0,0.0,0.5050505050505051
137,8,11,0.0,0,0,0.1111111111111111,0.4,0.2,0.058823529411764705,0.0,0.0,0.8282828282828283
138,0,14,0.0,0,2,0.2222222222222222,0.43333333333333335,1.0,0.08823529411764706,1.0,0.0,0.8686868686868687
139,2,31,0.0,1,0,0.1111111111111111,0.5166666666666667,0.4,0.14705882352941177,0.0,0.0,0.6666666666666666
140,8,18,0.0,0,0,0.1111111111111111,0.7166666666666667,0.2,0.11764705882352941,1.0,0.0,0.8686868686868687
141,5,28,1.0,1,0,0.4444444444444444,0.6166666666666667,0.6,0.17647058823529413,0.0,0.0,0.6868686868686869
142,7,11,0.0,1,2,0.1111111111111111,0.6166666666666667,0.8,0.11764705882352941,0.0,0.0,0.5050505050505051
143,2,11,1.0,1,0,0.1111111111111111,0.6166666666666667,1.0,0.2647058823529412,1.0,0.0,0.5353535353535354
144,4,21,0.0,1,0,0.1111111111111111,0.5333333333333333,1.0,0.23529411764705882,1.0,0.0,0.5858585858585859
145,7,18,0.0,0,0,0.1111111111111111,0.5,0.8,0.058823529411764705,0.0,0.0,0.5353535353535354
146,5,12,0.0,0,0,0.1111111111111111,0.5,1.0,0.11764705882352941,1.0,0.0,0.7171717171717171
147,7,31,0.0,1,2,0.1111111111111111,0.45,0.8,0.08823529411764706,0.0,0.0,0.5050505050505051
148,7,11,0.0,1,0,0.2222222222222222,0.6,0.8,0.23529411764705882,0.0,0.0,0.45454545454545453
149,8,33,0.0,1,2,0.4444444444444444,0.5,0.6,0.058823529411764705,0.0,0.0,0.7878787878787878
150,5,11,1.0,1,2,0.1111111111111111,0.8166666666666667,0.8,0.5588235294117647,0.0,0.0,0.7373737373737373
151,7,1,1.0,1,0,0.1111111111111111,0.6333333333333333,1.0,0.14705882352941177,0.0,0.0,0.6363636363636364
152,7,23,0.0,1,0,0.1111111111111111,0.48333333333333334,0.6,0.17647058823529413,0.0,0.0,0.5151515151515151
153,8,26,0.0,1,0,0.1111111111111111,0.8,0.6,0.17647058823529413,1.0,0.0,0.8181818181818182
154,7,13,0.0,1,0,0.1111111111111111,0.48333333333333334,0.6,0.029411764705882353,0.0,0.0,0.5353535353535354
155,0,11,1.0,1,0,0.1111111111111111,0.9833333333333333,0.8,0.38235294117647056,0.0,0.0,0.8282828282828283
156,4,31,0.0,0,0,0.1111111111111111,0.6,1.0,0.14705882352941177,1.0,0.0,0.6262626262626263
157,1,4,0.0,1,0,0.1111111111111111,0.4666666666666667,0.6,0.08823529411764706,0.0,0.0,0.5959595959595959
158,5,14,0.0,1,0,0.2222222222222222,0.45,0.8,0.058823529411764705,1.0,0.0,0.6868686868686869
159,4,11,0.0,1,2,0.1111111111111111,0.4166666666666667,0.6,0.058823529411764705,0.0,0.0,0.6262626262626263
160,7,18,0.0,1,0,0.1111111111111111,0.5,1.0,0.17647058823529413,1.0,0.0,0.5252525252525253
161,2,19,0.5,1,0,0.1111111111111111,0.38333333333333336,0.6,0.029411764705882353,0.0,0.0,0.5151515151515151
162,2,6,0.0,0,2,0.1111111111111111,0.4666666666666667,0.6,0.029411764705882353,0.0,0.0,0.5050505050505051
163,7,11,0.0,1,0,0.1111111111111111,0.6333333333333333,0.8,0.14705882352941177,1.0,0.0,0.48484848484848486
164,7,14,0.0,1,2,0.1111111111111111,0.5,0.6,0.029411764705882353,1.0,0.0,0.45454545454545453
165,2,11,0.0,0,0,0.1111111111111111,0.8833333333333333,0.8,0.6176470588235294,0.0,0.0,0.5353535353535354
166,7,32,1.0,1,0,0.1111111111111111,0.5833333333333334,0.6,0.23529411764705882,0.0,0.0,0.45454545454545453
167,2,11,0.0,1,0,0.1111111111111111,0.75,0.6,0.4117647058823529,1.0,0.0,0.5353535353535354
168,7,18,0.0,1,2,0.1111111111111111,0.6666666666666666,0.2,0.23529411764705882,0.0,0.0,0.5151515151515151
169,4,25,0.0,1,0,0.1111111111111111,0.65,0.6,0.23529411764705882,0.0,0.0,0.5858585858585859
170,0,4,0.0,1,0,0.1111111111111111,0.7666666666666667,0.8,0.17647058823529413,0.0,0.0,0.8282828282828283
171,8,29,0.0,1,2,0.2222222222222222,0.48333333333333334,0.6,0.08823529411764706,0.0,0.0,0.797979797979798
172,0,30,0.0,1,0,0.1111111111111111,0.4666666666666667,0.6,0.029411764705882353,1.0,0.0,0.8484848484848485
173,8,6,0.0,0,0,0.1111111111111111,0.5666666666666667,0.8,0.17647058823529413,1.0,0.0,0.8282828282828283
174,7,33,0.0,1,0,0.1111111111111111,0.38333333333333336,0.6,0.029411764705882353,1.0,0.0,0.47474747474747475
175,7,5,0.0,1,0,0.1111111111111111,0.6333333333333333,1.0,0.08823529411764706,0.0,0.0,0.5151515151515151
176,2,14,1.0,1,2,0.1111111111111111,0.5333333333333333,0.6,0.14705882352941177,0.0,0.0,0.5252525252525253
177,4,18,0.0,1,0,0.1111111111111111,0.55,0.6,0.14705882352941177,1.0,0.0,0.5858585858585859
178,5,11,0.0,0,0,0.1111111111111111,0.65,0.8,0.2647058823529412,0.0,0.0,0.7070707070707071
179,5,28,1.0,1,0,0.4444444444444444,0.6,0.6,0.17647058823529413,0.0,0.0,0.7171717171717171
180,4,14,0.0,1,2,0.2222222222222222,0.55,0.8,0.11764705882352941,0.0,0.0,0.5959595959595959
181,7,11,0.0,0,0,0.1111111111111111,0.48333333333333334,0.8,0.17647058823529413,1.0,0.0,0.45454545454545453
182,6,31,0.0,0,0,0.1111111111111111,0.5333333333333333,0.6,0.14705882352941177,0.0,0.0,0.8585858585858586
183,7,20,0.0,0,2,0.1111111111111111,0.43333333333333335,0.6,0.058823529411764705,1.0,0.0,0.46464646464646464
184,0,25,0.0,1,2,0.1111111111111111,0.6333333333333333,0.6,0.08823529411764706,0.0,0.0,0.8282828282828283
185,5,14,1.0,1,2,0.1111111111111111,0.7,0.4,0.4411764705882353,0.0,0.0,0.7070707070707071
186,4,25,0.0,0,2,0.1111111111111111,0.5,1.0,0.17647058823529413,0.0,0.0,0.6060606060606061
187,0,14,0.0,1,2,0.2222222222222222,0.4666666666666667,0.6,0.029411764705882353,0.0,0.0,0.8383838383838383
188,7,5,0.0,1,0,0.1111111111111111,0.6,0.8,0.17647058823529413,0.0,0.0,0.47474747474747475
189,5,11,0.0,0,0,0.1111111111111111,0.9333333333333333,1.0,0.17647058823529413,0.0,0.0,0.8484848484848485
190,7,5,0.0,0,0,0.1111111111111111,0.5,0.6,0.14705882352941177,0.0,0.0,0.5151515151515151
191,7,6,0.0,1,0,0.2222222222222222,0.4166666666666667,0.6,0.029411764705882353,0.0,0.0,0.5050505050505051
192,2,31,0.0,0,0,0.1111111111111111,0.48333333333333334,1.0,0.17647058823529413,1.0,0.0,0.494949494949495
193,7,31,0.0,1,0,0.1111111111111111,0.6,0.4,0.20588235294117646,0.0,0.0,0.47474747474747475
194,8,5,0.0,0,0,0.1111111111111111,0.65,0.6,0.11764705882352941,0.0,0.0,0.8080808080808081
195,0,18,0.0,1,2,0.1111111111111111,0.5,1.0,0.11764705882352941,1.0,0.0,0.8484848484848485
196,6,11,0.0,1,0,0.2222222222222222,0.7,0.6,0.2647058823529412,0.0,0.0,0.8484848484848485
197,7,18,0.0,1,2,0.2222222222222222,0.6166666666666667,0.8,0.2647058823529412,0.0,0.0,0.494949494949495
198,5,14,0.0,1,2,0.1111111111111111,0.5166666666666667,0.4,0.058823529411764705,1.0,0.0,0.6666666666666666
199,7,20,1.0,1,2,0.1111111111111111,0.5333333333333333,0.8,0.17647058823529413,1.0,0.0,0.48484848484848486
200,4,6,1.0,1,0,0.1111111111111111,0.6666666666666666,1.0,0.3235294117647059,1.0,0.0,0.5959595959595959
201,1,11,0.0,1,2,0.2222222222222222,0.65,1.0,0.29411764705882354,1.0,0.0,0.5858585858585859
202,7,18,0.0,1,0,0.1111111111111111,0.6666666666666666,0.8,0.29411764705882354,1.0,0.0,0.47474747474747475
203,2,14,0.0,1,2,0.1111111111111111,0.38333333333333336,0.2,0.058823529411764705,0.0,0.0,0.45454545454545453
204,4,11,0.0,1,2,0.2222222222222222,0.4666666666666667,0.6,0.029411764705882353,0.0,0.0,0.6060606060606061
205,7,31,0.0,1,0,0.1111111111111111,0.6166666666666667,0.4,0.11764705882352941,0.0,0.0,0.5151515151515151
206,1,11,0.5,1,2,0.1111111111111111,0.38333333333333336,0.6,0.029411764705882353,1.0,0.0,0.5858585858585859
207,4,11,0.0,1,2,0.1111111111111111,0.6166666666666667,0.6,0.2647058823529412,0.0,0.0,0.6161616161616161
208,3,14,0.0,1,1,0.1111111111111111,0.48333333333333334,1.0,0.08823529411764706,1.0,0.0,0.5454545454545454
209,4,25,0.0,0,0,0.1111111111111111,0.6333333333333333,0.8,0.29411764705882354,0.0,0.0,0.5555555555555556
210,4,14,0.0,1,0,0.2222222222222222,0.65,0.8,0.29411764705882354,0.0,0.0,0.5757575757575758
211,7,14,1.0,1,0,0.2222222222222222,0.6333333333333333,1.0,0.20588235294117646,1.0,0.0,0.48484848484848486
212,5,4,0.0,1,2,0.1111111111111111,0.5666666666666667,0.6,0.11764705882352941,0.0,0.0,0.696969696969697
213,5,6,0.0,0,0,0.1111111111111111,0.8,1.0,0.6176470588235294,0.0,0.0,0.696969696969697
214,6,18,1.0,1,0,0.1111111111111111,0.48333333333333334,1.0,0.11764705882352941,0.0,0.0,0.8282828282828283
215,8,4,1.0,0,0,0.1111111111111111,0.6166666666666667,0.8,0.20588235294117646,1.0,0.0,0.8181818181818182
216,7,14,0.0,1,0,0.2222222222222222,0.38333333333333336,0.6,0.029411764705882353,1.0,0.0,0.5353535353535354
217,4,11,0.0,0,0,0.1111111111111111,0.7833333333333333,1.0,0.058823529411764705,1.0,0.0,0.6363636363636364
218,7,5,0.0,1,2,0.1111111111111111,0.5166666666666667,0.2,0.08823529411764706,0.0,0.0,0.5050505050505051
219,0,7,0.0,1,0,0.1111111111111111,0.4666666666666667,0.6,0.11764705882352941,0.0,0.0,0.8383838383838383
220,1,20,1.0,0,0,0.2222222222222222,0.5333333333333333,0.8,0.17647058823529413,1.0,0.0,0.5757575757575758
221,5,19,0.0,0,0,0.1111111111111111,0.55,0.4,0.11764705882352941,1.0,0.0,0.7171717171717171
222,3,30,0.0,1,2,0.2222222222222222,0.4666666666666667,0.6,0.029411764705882353,1.0,0.0,0.5858585858585859
223,3,11,0.0,1,0,0.1111111111111111,0.5333333333333333,0.6,0.029411764705882353,1.0,0.0,0.6262626262626263
224,4,30,0.0,1,2,0.1111111111111111,0.5666666666666667,0.6,0.29411764705882354,0.0,0.0,0.6767676767676768
225,7,31,0.0,1,2,0.1111111111111111,0.6333333333333333,1.0,0.08823529411764706,1.0,0.0,0.5252525252525253
226,8,26,0.0,1,0,0.1111111111111111,0.4666666666666667,0.8,0.14705882352941177,0.0,0.0,0.797979797979798
227,0,16,1.0,1,0,0.1111111111111111,0.5666666666666667,0.6,0.08823529411764706,0.0,0.0,0.8787878787878788
228,5,11,0.0,1,0,0.1111111111111111,0.7333333333333333,0.4,0.47058823529411764,0.0,0.0,0.7070707070707071
